@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute mfp-1 numeric
@attribute mfp-2 numeric
@attribute mfp-3 numeric
@attribute mfp-4 numeric
@attribute mfp-5 numeric
@attribute mfp-6 numeric
@attribute mfp-7 numeric
@attribute mfp-8 numeric
@attribute mfp-9 numeric
@attribute mfp-10 numeric
@attribute mfp-11 numeric
@attribute mfp-12 numeric
@attribute mfp-13 numeric
@attribute mfp-14 numeric
@attribute mfp-15 numeric
@attribute mfp-16 numeric
@attribute mfp-17 numeric
@attribute mfp-18 numeric
@attribute mfp-19 numeric
@attribute mfp-20 numeric
@attribute mfp-21 numeric
@attribute mfp-22 numeric
@attribute mfp-23 numeric
@attribute mfp-24 numeric
@attribute mfp-25 numeric
@attribute mfp-26 numeric
@attribute mfp-27 numeric
@attribute mfp-28 numeric
@attribute mfp-29 numeric
@attribute mfp-30 numeric
@attribute mfp-31 numeric
@attribute mfp-32 numeric
@attribute mfp-33 numeric
@attribute mfp-34 numeric
@attribute mfp-35 numeric
@attribute mfp-36 numeric
@attribute mfp-37 numeric
@attribute mfp-38 numeric
@attribute mfp-39 numeric
@attribute mfp-40 numeric
@attribute mfp-41 numeric
@attribute mfp-42 numeric
@attribute outputs-1 {0,1,2,3}
@attribute outputs-2 {0,1,2,3}
@attribute outputs-3 {0,1,2,3}

@data
972,'2022/09/18 20:07:26:736',44,295.437134,579.363525,318.126587,504.198059,356.925934,444.323029,389.925537,402.465302,410.136475,363.335297,381.298523,488.645233,463.358765,496.325104,517.252563,500.572784,561.480591,506.15448,389.610535,537.74469,482.027039,539.704834,542.702515,540.924316,589.368469,543.048035,397.608368,577.723816,483.119781,577.158936,539.917969,576.055908,583.220703,576.232117,405.820862,607.708252,475.879181,606.5448,520.05426,605.120789,556.916748,603.542664,3,?,?
973,'2022/09/18 20:07:26:830',44,295.450165,578.312744,318.753906,503.728821,357.298523,444.064941,389.598938,402.331177,410.651581,363.617584,380.59433,488.583862,461.760925,497.134064,515.750671,501.039215,560.543579,505.649475,388.26709,537.734314,478.842621,539.863464,540.439331,540.701477,588.296753,541.679626,396.125122,577.960022,480.33844,577.252563,538.440002,575.746521,582.923035,574.89624,404.433563,608.077698,474.285095,607.112976,519.266846,605.535767,556.448792,603.803711,3,?,?
974,'2022/09/18 20:07:26:912',44,297.879211,576.248474,319.590637,502.095703,357.547272,443.402374,390.10553,401.734558,410.023376,362.101044,383.017761,488.678528,463.176086,497.554718,516.880737,501.622131,561.53125,506.263428,390.664215,537.362732,481.039154,539.737854,541.404785,540.527832,588.317078,541.239868,398.124695,577.148926,482.172485,576.837341,539.014099,575.307373,582.541199,574.009399,405.944153,607.281799,476.006775,606.603333,520.29187,605.258545,556.972656,603.298523,3,?,?
975,'2022/09/18 20:07:26:981',44,298.541718,576.884033,319.858887,501.90271,357.392517,443.050385,390.680206,401.88858,411.327545,362.916199,382.861328,489.567139,463.940186,497.020447,517.363342,500.824097,561.473511,505.834412,390.585815,538.689819,482.219574,540.313782,542.630127,540.730774,589.020752,542.024536,398.005005,578.681213,483.565308,577.844543,540.334717,575.831604,582.929321,575.05835,405.750916,608.815063,476.964722,607.165283,521.699646,605.514893,558.327759,603.858948,3,?,?
976,'2022/09/18 20:07:27:059',44,296.888184,579.463013,317.868591,503.642456,356.130066,444.14978,390.657501,402.837158,411.150452,363.699341,381.800293,490.002899,463.546814,497.547028,517.046692,501.384857,561.0401,506.530334,390.354736,538.816956,482.701172,540.766174,543.061646,540.917542,589.188782,542.303345,398.733978,578.433716,484.439941,578.248535,540.630249,575.767944,582.61792,575.045593,407.184265,608.106201,478.646393,606.890747,522.975708,605.259521,558.856323,603.641235,3,?,?
977,'2022/09/18 20:07:27:159',44,296.112122,578.984619,318.22934,503.932129,356.756927,444.442688,390.247803,402.579803,411.2341,363.743469,384.446869,490.000977,464.90451,497.518311,517.686035,501.661804,561.291382,507.178589,392.759338,538.282715,483.943512,540.305725,543.600037,541.082458,589.626221,542.787231,399.858154,578.290955,484.877014,577.670654,541.080383,576.396912,583.522095,576.086853,406.464478,608.972229,477.298096,607.331909,521.940857,605.870361,558.666077,604.121765,3,?,?
978,'2022/09/18 20:07:27:261',44,299.115845,577.652649,320.46051,502.595551,358.233215,442.637268,391.190826,400.956909,411.553711,362.521027,382.331909,489.613403,464.411133,497.404663,517.674561,501.405029,561.25946,506.948761,390.902161,538.389221,484.156433,540.892578,544.299805,541.439514,589.649536,543.357666,399.362366,578.138672,485.603394,578.141357,541.419678,576.008545,583.072266,575.55542,407.877533,607.969727,478.566589,607.03418,522.760681,605.412537,558.909424,603.84436,3,?,?
979,'2022/09/18 20:07:27:340',44,296.689087,578.257446,319.031738,502.433411,357.548279,442.947906,390.83432,400.898926,411.061066,362.434143,383.577423,489.478851,465.83136,496.587433,519.125,500.555817,562.54303,506.133728,391.746857,538.285095,484.032593,540.726868,544.099609,541.549011,589.619385,543.65509,399.48645,578.598145,484.711884,578.244446,541.164612,576.303894,583.380188,576.144653,407.035645,608.862671,477.919067,607.568237,522.552185,605.998535,559.058411,604.681885,3,?,?
980,'2022/09/18 20:07:27:417',44,299.036499,578.456726,320.52771,502.886902,358.256989,443.157654,391.023743,401.190796,411.271942,362.98761,382.484161,490.284027,465.534119,497.424622,518.785889,501.265137,561.678101,506.716614,390.79895,539.20813,484.584686,541.615112,544.467041,541.952332,589.20752,543.613281,399.309357,579.128723,486.316681,579.34729,542.291199,576.804077,583.987061,575.784424,408.29837,608.848511,479.841003,608.272156,524.041504,606.429626,560.086304,604.425598,3,?,?
981,'2022/09/18 20:07:28:724',45,269.535461,350.668457,294.150146,288.845551,336.583008,232.425064,370.554565,192.365753,385.51297,153.938858,348.485596,239.567337,427.83963,247.667236,477.230988,253.925735,517.189148,260.093048,352.212189,279.441406,439.400269,285.978577,494.504761,291.543884,537.591614,294.764374,356.848114,321.66217,442.026306,323.889343,496.186462,326.430084,537.108215,326.079163,362.026306,361.457886,432.466736,363.807587,477.137512,363.920532,515.173096,361.167633,3,?,?
982,'2022/09/18 20:07:28:825',45,269.393066,351.1633,295.339203,289.948395,339.280334,232.886215,372.51123,192.728439,386.025635,154.028214,351.709015,241.237854,430.058136,251.840744,479.741577,258.999268,520.205994,265.71225,353.727142,281.572845,440.651001,289.033936,496.474152,295.95163,540.526184,300.081207,356.100433,324.915558,441.788452,326.807343,496.622894,331.502441,538.256775,332.384216,358.823822,366.048096,429.699677,368.014008,475.248535,368.756287,514.072754,366.142334,3,?,?
983,'2022/09/18 20:07:28:902',45,267.733429,353.409332,294.696014,292.2677,338.247101,237.074341,371.613098,196.99585,388.82431,158.372818,353.67749,245.885117,431.846802,255.506378,481.466125,262.452545,521.800476,269.214111,356.463593,285.573059,441.79895,292.299225,497.562439,298.693512,541.952148,302.619049,359.006775,328.702515,443.44635,330.37735,498.408966,334.435486,540.715881,335.063538,361.145905,369.884033,430.48584,371.617523,476.157227,371.458008,515.666565,368.412598,3,?,?
984,'2022/09/18 20:07:28:980',45,267.867462,355.652191,294.881195,293.28244,338.560181,236.299438,373.031342,194.793945,389.30423,155.537628,354.207581,246.796188,431.7659,257.705536,481.513245,264.271973,522.486633,270.697205,357.568024,287.655945,441.492554,294.180969,497.104065,300.247345,542.017883,303.512024,359.945831,330.964874,441.749603,332.336426,496.393097,336.84079,538.992859,337.805267,361.288513,371.134766,429.256012,372.968414,474.035706,373.491241,513.487305,371.21228,3,?,?
985,'2022/09/18 20:07:29:095',45,267.403992,356.234161,293.847809,294.384186,338.025513,237.675278,372.877991,196.385727,388.490021,156.531891,353.489105,245.208817,432.04248,257.215118,481.216492,264.342712,521.731567,271.253052,356.073334,286.075317,441.658966,294.501587,497.108337,301.16983,541.760559,304.954193,358.141541,329.787689,441.898651,332.686859,497.119934,337.73056,540.108337,339.103607,359.731873,370.893768,429.529541,373.319733,474.62854,374.17392,514.119202,371.823181,3,?,?
986,'2022/09/18 20:07:29:191',45,266.25943,355.150391,294.19986,293.094452,339.642609,236.564224,373.590942,194.903122,387.749359,154.988235,353.594238,246.464905,432.572357,257.906982,482.518982,265.208557,523.626099,272.181183,356.315643,287.450531,443.141968,295.280304,498.482727,302.025543,542.845764,305.88559,358.730438,331.456726,443.660919,333.211731,498.763672,337.816772,541.345947,339.089294,360.588257,372.849884,430.798492,374.858704,476.047119,375.390594,515.324341,372.957977,3,?,?
987,'2022/09/18 20:07:29:362',45,266.078125,357.511963,294.02066,295.060791,337.718506,238.638107,371.657959,197.866974,387.945709,159.573196,353.590759,247.63855,431.479431,259.657166,481.708008,266.56134,522.845581,273.423004,357.693481,289.040344,442.32428,296.58609,497.609711,302.918243,541.885498,306.22464,361.230103,332.413635,443.021301,334.904724,497.323151,339.427765,539.312805,340.15332,364.080963,372.630585,432.158508,375.210175,476.090668,375.71814,514.474792,372.823669,3,?,?
988,'2022/09/18 20:07:29:446',45,268.900635,356.205475,295.293579,295.216064,339.19751,238.719986,372.644501,197.70282,388.212433,158.273285,353.924316,247.987473,432.58847,260.131836,482.169678,267.119568,522.568726,274.708679,357.18457,289.718109,443.867188,298.083466,499.437988,304.425476,543.355225,308.277985,360.310364,333.432953,443.818298,336.325531,498.672821,341.420074,540.94873,342.954315,363.245667,373.840027,432.51178,376.055267,476.89624,377.395905,515.373047,375.813446,3,?,?
989,'2022/09/18 20:07:29:520',45,269.431091,357.525391,297.218231,296.188019,341.772644,238.61174,374.136658,197.24971,388.339172,158.285156,356.260956,249.763565,433.764893,261.388123,483.199219,268.222931,523.375916,274.96225,358.751099,290.359985,444.229584,298.666046,499.71756,305.123749,543.716125,308.565002,360.922577,333.546478,444.094666,336.15332,499.277649,341.440796,541.775024,342.736176,362.81958,373.912628,431.995667,376.294952,477.130585,377.491302,516.352905,375.391846,3,?,?
990,'2022/09/18 20:07:29:624',45,269.950134,358.878479,296.800323,297.647644,340.917175,241.1772,373.474792,199.930878,389.367554,160.950699,357.620544,252.488861,435.455933,263.670227,484.471497,270.224731,524.53772,276.652466,361.162445,293.678528,444.63504,301.08078,499.937866,306.54541,544.556641,309.345825,363.513824,336.843689,445.487183,338.620178,500.171082,342.944763,543.161255,343.598419,365.153229,376.787415,433.090057,379.222992,477.577637,379.94455,516.692688,377.268951,3,?,?
991,'2022/09/18 20:07:29:722',45,271.458923,361.634125,298.003876,298.735077,341.396454,242.32814,374.470703,201.988571,390.772522,164.225525,358.868896,254.962036,435.06488,265.955078,484.170898,272.354858,524.463867,278.931793,363.7995,296.436584,446.161133,303.713867,500.934204,309.562073,544.990173,312.769318,367.442963,339.314789,447.550659,341.213379,501.257324,345.835388,543.205261,346.74176,369.965332,378.783356,436.655121,381.510071,480.114136,382.893585,518.200317,381.044952,3,?,?
992,'2022/09/18 20:07:29:826',45,271.023376,362.013489,298.081909,298.970673,342.355713,242.189545,375.122345,201.780869,391.957123,164.469788,357.320892,254.985641,434.052673,266.660126,484.096375,273.905762,524.981567,281.726624,360.885193,296.992218,445.714142,303.990204,501.684723,309.892761,546.408142,313.406647,364.073639,340.4711,446.214569,342.31073,501.406494,346.662689,544.041931,347.32132,366.756439,380.527771,435.212372,382.598053,479.547668,383.601471,518.078857,381.628082,3,?,?
993,'2022/09/18 20:07:29:919',45,270.156403,362.077484,296.906281,300.117065,341.302948,243.358963,374.280396,201.674744,389.563416,162.728149,358.414001,254.633682,435.660706,267.089233,484.835846,274.873138,525.17218,282.889496,361.225159,295.964691,447.102112,304.247498,502.285156,310.45639,546.482056,313.960144,363.790314,339.500183,447.402679,342.317261,502.506348,346.948212,544.835205,347.89801,365.679596,379.716461,435.744141,381.74704,480.714172,382.925842,519.44574,381.427246,3,?,?
994,'2022/09/18 20:07:30:018',45,271.040344,361.11618,297.543884,298.874084,340.788605,242.947495,374.165344,202.263214,390.271149,164.014145,360.215088,257.174255,436.589233,267.108276,485.049744,273.746918,524.729736,281.044281,364.2789,297.787018,448.439789,304.536804,502.801208,310.135559,546.406311,313.357788,367.328949,340.56366,449.128143,342.488953,503.135681,346.479767,544.924194,346.868988,369.229553,380.472107,437.6987,382.176117,481.730469,382.650238,520.078369,380.330231,3,?,?
995,'2022/09/18 20:07:32:448',46,128.3535,289.036316,152.065262,228.46254,193.633286,167.601517,224.474014,123.302727,234.911041,80.743805,184.568253,155.511887,262.94812,157.45163,312.590668,162.101196,351.856079,167.398987,181.339951,191.643234,268.558228,193.952148,324.882355,198.294601,369.212677,200.840118,183.223999,233.218582,269.390869,235.148254,323.675476,235.81192,365.750549,234.551804,190.949997,274.79425,261.450012,273.898407,303.80542,272.288666,339.283936,268.807739,3,?,?
996,'2022/09/18 20:07:32:573',46,131.86235,288.722015,155.386749,229.723892,196.573669,169.817795,228.388351,126.466072,237.083252,85.661911,182.945801,156.583893,260.457001,156.303665,311.019104,161.010681,350.136292,166.930984,180.907578,192.372665,265.65274,190.89621,323.441132,194.721146,368.103333,198.182281,184.171356,233.347595,268.617798,232.125381,324.109039,232.850586,366.356476,231.484192,193.104172,274.478607,263.965729,271.942078,306.284454,270.587738,341.00769,267.239868,3,?,?
997,'2022/09/18 20:07:32:656',46,133.218872,287.088196,155.613693,227.084885,195.202332,167.867157,226.04068,126.422928,236.637497,87.082214,184.784531,156.677307,260.836212,157.008347,310.072052,161.442444,348.531219,166.285538,181.654068,193.091125,266.467316,193.824829,323.239288,197.667282,367.723389,200.042969,184.593018,234.256088,269.238159,235.243851,323.397095,235.596542,364.684296,233.233826,193.39151,275.203003,264.083557,273.69989,306.258392,271.824127,340.937042,267.728088,3,?,?
998,'2022/09/18 20:07:32:754',46,132.489334,285.909302,154.42778,227.98317,194.396484,168.298477,226.525879,125.848274,237.601547,84.538704,183.801758,158.07225,261.540161,157.746994,310.94986,162.314056,349.67627,167.360046,182.157211,194.076767,268.335541,192.962219,325.020752,195.925354,369.136292,198.316391,185.933533,234.926956,272.01532,234.580093,325.821472,234.587997,366.669312,232.690338,195.194687,275.590668,266.102966,274.014221,307.580139,271.786407,341.5354,268.071472,3,?,?
999,'2022/09/18 20:07:32:868',46,137.369217,286.478485,160.023972,229.606857,199.518661,169.794113,231.101456,126.314812,239.005157,85.55603,184.751053,155.845306,263.212097,156.802139,313.346191,161.096176,352.324066,166.26593,181.99881,192.334,269.637695,192.037003,326.941498,195.232971,371.056396,198.298111,185.492401,232.901901,273.098236,233.421646,327.315521,233.494598,368.266479,231.844421,195.103745,272.854553,267.522949,272.324432,309.607666,270.232574,343.886749,266.515137,3,?,?
1000,'2022/09/18 20:07:32:958',46,137.490463,286.432587,159.500092,226.842422,198.996094,166.4785,229.126556,123.104836,237.94162,82.194557,188.082428,155.83815,265.175659,155.636063,314.720795,160.283188,354.057129,166.120605,185.003693,191.88942,271.546143,192.765121,327.770844,196.52095,371.448425,199.313477,187.708557,233.3591,273.404388,233.622665,327.968384,233.377029,369.530792,231.819885,196.338013,274.359589,265.626099,272.679718,307.623566,270.306793,342.631165,266.608704,3,?,?
1001,'2022/09/18 20:07:33:069',46,136.702057,286.748322,158.945435,228.796036,200.250824,168.48822,231.285004,125.624649,239.90416,84.967117,189.188568,155.561905,267.908447,156.304382,318.004333,161.188522,357.109833,166.553482,186.069809,192.75148,273.128479,193.648651,329.819763,197.454254,373.431061,199.927094,188.686829,234.891357,273.666504,234.948547,328.150482,234.810638,369.951447,232.826691,197.483536,276.506744,266.638855,273.549988,308.854919,270.878265,344.281769,266.909607,3,?,?
1002,'2022/09/18 20:07:33:167',46,139.422119,289.756531,159.487183,232.604248,200.136902,172.47522,232.412888,127.845711,241.045456,85.550751,188.698456,156.19397,268.375824,156.353531,318.302185,161.849274,356.788696,168.178101,186.102005,192.035065,275.764679,193.054138,332.544098,196.709045,375.803589,199.769897,189.095001,233.304489,278.516296,234.434052,332.158783,234.488663,372.391602,232.857635,198.090363,274.622375,271.258118,274.120087,313.06134,272.201874,347.024384,268.531464,3,?,?
1003,'2022/09/18 20:07:33:258',46,140.227188,287.586639,160.516586,228.793091,200.362259,169.206268,231.744202,126.095604,240.66774,84.669228,189.734818,157.551056,269.407684,156.524078,318.666077,161.415344,357.026917,166.805649,186.058228,194.146805,275.298462,194.069992,331.861115,197.558533,374.679443,200.234024,189.001587,235.65892,277.740753,235.275055,331.866699,235.006119,371.891327,233.471405,198.135742,276.193665,270.974365,274.634247,313.413025,272.235474,347.53009,268.555328,3,?,?
1004,'2022/09/18 20:07:33:371',46,141.230682,290.614288,160.253815,232.436111,199.737396,171.890472,231.985565,128.547592,241.355423,87.60331,189.142227,158.802475,268.272064,157.157272,318.599487,162.20549,357.658661,168.227234,186.864548,194.597519,274.047058,194.495102,331.509766,198.381714,375.814453,201.713516,190.811188,235.352768,276.997162,235.479889,331.61438,235.20549,372.516235,233.700211,200.927261,275.33783,271.927246,274.551636,313.292664,272.687622,347.04068,269.276611,3,?,?
1005,'2022/09/18 20:07:33:470',46,139.56015,287.661346,159.985626,227.615417,200.1866,168.365601,232.302917,125.964516,241.866119,85.439705,190.938751,159.036789,269.375031,158.857498,318.764801,163.388733,357.625275,168.818176,189.061279,195.490601,274.808777,196.392181,331.119049,199.874802,374.922485,202.381012,192.795563,236.557571,277.307892,236.987579,330.867157,236.117844,371.931946,233.703903,202.365662,276.781799,271.261963,276.267517,312.389069,273.700989,346.748535,269.519775,3,?,?
1006,'2022/09/18 20:07:33:564',46,136.873154,288.882904,158.889023,231.045227,201.182068,171.588394,234.46405,128.187302,242.752594,86.98011,191.436737,158.242142,270.722931,159.992798,319.438995,165.305435,357.119446,170.563049,189.440948,193.89595,277.667206,195.669891,333.16452,199.51593,375.947449,202.033875,192.27478,234.862991,279.351196,236.782104,332.485626,237.365234,372.894836,235.780334,200.822693,275.644379,272.017487,275.916443,313.436462,274.214722,347.708069,270.675964,3,?,?
1007,'2022/09/18 20:07:33:672',46,136.772522,290.410126,157.543091,233.006195,199.883591,174.01033,234.258606,130.867493,244.644913,89.411652,190.092087,159.087738,268.624725,160.676254,317.359161,164.919556,355.505127,169.375504,189.442673,194.654175,277.381622,195.461243,332.735901,197.879822,375.687561,199.306793,193.325348,235.44072,280.119965,236.210052,333.104553,236.752365,373.467743,235.187668,202.694885,276.252075,274.136963,275.728821,315.320679,274.571503,349.235077,271.150513,3,?,?
1008,'2022/09/18 20:07:33:755',46,137.377747,288.940186,159.415039,231.820358,200.886169,173.078598,234.261795,129.902252,243.511887,88.161636,189.356216,158.671295,268.396576,159.806717,317.12793,164.02652,355.130859,168.274353,188.671646,194.933121,275.76947,195.801498,332.042511,198.502182,375.750977,200.483704,192.621063,236.328598,279.489166,236.800888,333.16745,236.284225,374.015045,233.670868,201.80954,277.180817,273.463593,276.073669,314.940857,274.015045,348.978699,269.717072,3,?,?
1009,'2022/09/18 20:07:33:858',46,137.484314,288.105225,159.417053,230.835495,200.595978,171.756332,233.880066,129.171585,243.117538,88.089149,190.943085,158.845291,269.167114,159.74704,317.719666,164.297043,355.282135,169.103638,191.172485,194.306046,277.417847,194.5513,332.846436,197.454422,375.407166,199.784485,195.727707,235.075348,280.564117,235.854218,333.498505,236.191681,373.403137,234.466995,205.215469,275.718475,275.107971,275.025818,315.620453,273.643982,348.902405,270.163422,3,?,?
1010,'2022/09/18 20:07:33:968',46,138.831497,287.078644,159.892441,230.244003,201.432053,171.018845,235.096985,128.128418,244.181702,87.36528,190.862198,158.584793,267.023926,160.679474,315.355957,164.605316,353.50705,168.584457,190.33255,193.910751,275.008362,194.914886,330.807556,197.722549,374.82196,199.626602,194.177689,234.289368,277.716339,235.52037,331.260834,236.150162,372.689331,234.393311,202.988449,274.46225,272.534546,274.933777,313.331635,274.210815,347.577454,270.595612,3,?,?
